Id,LotArea,YearBuilt,YearRemodAdd,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,GarageAge,HouseAge,Total_area,Has_fireplace,Total_Bath,price,MSZoning,Alley,LotShape,LandContour,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,HeatingQC,CentralAir,Electrical,KitchenQual,FireplaceQu,GarageType,GarageFinish,PavedDrive,PoolQC,Fence,SaleType,SaleCondition,MSSubClass,OverallQual,OverallCond,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars
1257,14303,1994,1994,1314,1986,1987,0,1987,691,262,36,14.0,14,17535.0,1,2,301500,RL,No value,IR1,Lvl,1Fam,1Story,Hip,HdBoard,HdBoard,BrkFace,Gd,PConc,Gd,TA,Gd,GLQ,Ex,Y,SBrkr,Gd,TA,Attchd,Fin,Y,No value,No value,WD,Normal,20,8,5,1,2,0,2,7,1,2
1258,4060,1922,1950,0,864,864,0,864,0,0,96,,87,4924.0,0,1,99900,RL,No value,Reg,Lvl,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,PConc,Fa,TA,No,Unf,Ex,Y,SBrkr,TA,No value,No value,No value,Y,No value,No value,WD,Normal,30,5,8,0,1,0,2,4,0,0
1259,9587,2005,2005,655,856,1166,0,1166,400,212,0,3.0,3,11335.0,0,2,190000,RL,No value,IR1,Lvl,1Fam,SLvl,Gable,VinylSd,VinylSd,Stone,Gd,PConc,Gd,TA,Gd,GLQ,Ex,Y,SBrkr,Gd,No value,Attchd,Fin,Y,No value,No value,WD,Normal,80,7,5,1,2,0,2,5,0,2
1260,9750,1969,1969,602,1054,1054,0,1054,460,180,0,39.0,39,11264.0,0,2,151000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,CBlock,Gd,TA,No,ALQ,Gd,Y,SBrkr,TA,No value,Attchd,Unf,Y,No value,No value,WD,Normal,20,6,8,1,1,1,3,6,0,2
1261,24682,1999,1999,0,841,892,783,1675,502,0,103,10.0,10,26859.0,1,3,181000,RL,No value,IR3,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,TA,TA,BuiltIn,Fin,Y,No value,No value,WD,Normal,60,6,5,0,2,1,3,7,1,2
1262,9600,1956,1956,504,1050,1050,0,1050,338,0,0,53.0,53,10988.0,0,1,128900,RL,No value,Reg,Lvl,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,CBlock,TA,TA,No,Rec,Gd,Y,SBrkr,TA,No value,Attchd,Unf,Y,No value,No value,WD,Normal,20,5,6,0,1,0,2,5,0,1
1263,11250,1957,1989,0,1104,1104,684,1788,304,120,0,52.0,52,13342.0,1,1,161500,RL,No value,Reg,Lvl,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,CBlock,TA,TA,Av,Unf,Ex,Y,FuseA,TA,TA,Attchd,Unf,Y,No value,No value,WD,Normal,50,4,5,1,1,0,5,8,2,1
1264,13515,1919,1950,0,764,1060,764,1824,520,0,0,67.0,88,15859.0,1,1,180500,RL,Pave,Reg,Lvl,1Fam,2Story,Gambrel,Wd Sdng,Wd Sdng,None,TA,PConc,TA,TA,No,Unf,Ex,Y,FuseA,TA,Gd,Detchd,Unf,N,No value,GdPrv,WD,Normal,70,6,6,0,1,0,3,8,1,2
1265,4060,1998,1999,266,1405,1337,0,1337,511,144,68,10.0,10,5908.0,0,2,181000,RH,No value,Reg,Lvl,TwnhsE,1Story,Gable,MetalSd,MetalSd,None,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,No value,Attchd,Fin,Y,No value,No value,COD,Abnorml,120,6,5,1,2,0,2,5,0,2
1266,3735,1999,1999,450,691,713,739,1452,506,0,34,7.0,7,5911.0,0,3,183900,FV,No value,Reg,Lvl,TwnhsE,2Story,Hip,MetalSd,MetalSd,BrkFace,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,No value,Detchd,Unf,Y,No value,No value,WD,Normal,160,7,5,1,2,1,3,6,0,2
1267,10120,1910,1950,0,925,964,925,1889,308,0,0,47.0,97,12317.0,1,2,122000,RM,No value,IR1,Bnk,2fmCon,2.5Unf,Hip,Wd Sdng,Wd Sdng,None,Fa,CBlock,TA,TA,No,Unf,TA,N,FuseF,TA,Gd,Detchd,Unf,N,No value,MnPrv,WD,Normal,190,7,4,0,1,1,4,9,1,1
1268,13214,2008,2009,0,2002,2018,0,2018,746,144,76,1.0,2,15978.0,1,2,378500,RL,No value,IR1,HLS,1Fam,1Story,Hip,Stucco,CmentBd,None,Ex,PConc,Ex,TA,Gd,Unf,Ex,Y,SBrkr,Ex,Gd,Attchd,Fin,Y,No value,No value,WD,Normal,20,9,5,0,2,0,3,10,1,3
1269,14100,1935,1997,192,728,1968,1479,3447,1014,314,12,26.0,73,19193.0,1,4,381000,RL,No value,IR1,Lvl,1Fam,1.5Fin,Gable,Stucco,Stucco,BrkFace,TA,CBlock,TA,TA,Mn,Rec,Ex,Y,SBrkr,Gd,Gd,BuiltIn,Unf,Y,No value,GdWo,WD,Normal,50,8,9,0,3,1,4,11,2,3
1270,11344,1958,1958,460,874,874,650,1524,315,0,0,49.0,49,13363.0,0,2,144000,RL,No value,Reg,Lvl,1Fam,1.5Fin,Gable,MetalSd,MetalSd,BrkFace,TA,CBlock,TA,TA,No,BLQ,TA,Y,FuseA,TA,No value,Attchd,Unf,Y,No value,GdWo,WD,Normal,50,5,5,0,1,1,3,7,0,1
1271,23595,1979,1979,1258,1332,1332,192,1524,586,268,0,31.0,31,25705.0,1,1,260000,RL,No value,Reg,Low,1Fam,1Story,Shed,Plywood,Plywood,None,Gd,PConc,Gd,TA,Gd,GLQ,TA,Y,SBrkr,Gd,TA,Attchd,Fin,Y,No value,No value,WD,Normal,40,7,6,2,0,1,0,4,1,2
1272,9156,1968,1968,0,1489,1489,0,1489,462,0,0,41.0,41,11107.0,1,2,185750,RL,No value,IR1,Lvl,1Fam,1Story,Hip,BrkFace,BrkFace,None,TA,CBlock,TA,TA,No,Unf,Gd,Y,SBrkr,Gd,Gd,Attchd,RFn,Y,No value,No value,WD,Normal,20,6,7,0,2,0,3,7,1,2
1273,13526,1965,1965,560,935,935,0,935,288,180,0,41.0,41,14863.0,0,1,137000,RL,No value,IR1,Lvl,1Fam,1Story,Hip,HdBoard,Plywood,BrkFace,TA,CBlock,TA,TA,No,BLQ,TA,Y,SBrkr,TA,No value,Attchd,Unf,Y,No value,MnPrv,WD,Normal,20,5,6,1,1,0,3,5,0,1
1274,11512,1959,2006,719,1019,1357,0,1357,312,0,0,49.0,49,13265.0,1,1,177000,RL,No value,IR1,Lvl,1Fam,SLvl,Gable,Plywood,Plywood,BrkFace,TA,CBlock,TA,TA,Av,ALQ,Gd,Y,SBrkr,Ex,Gd,Basment,RFn,Y,No value,GdPrv,WD,Normal,80,6,7,1,1,0,2,5,1,1
1275,5362,1910,2003,0,661,661,589,1250,552,242,0,22.0,97,7164.0,1,2,139000,RL,No value,Reg,Lvl,1Fam,1.5Fin,Gable,Wd Sdng,Wd Shng,None,TA,PConc,TA,TA,No,Unf,Ex,Y,SBrkr,TA,Gd,Detchd,Unf,Y,No value,No value,WD,Normal,50,5,6,0,2,0,3,8,1,2
1276,11345,1948,1950,220,928,928,992,1920,400,0,0,59.0,59,14232.0,0,2,137000,RL,No value,Reg,Lvl,Duplex,2Story,Gable,AsbShng,AsbShng,Stone,TA,CBlock,TA,TA,No,Rec,Gd,Y,FuseA,TA,No value,Detchd,Unf,Y,No value,No value,WD,Normal,90,5,5,0,2,0,4,10,0,2
1277,12936,1972,1972,593,723,735,660,1395,497,294,116,37.0,37,14828.0,1,2,162000,RL,No value,IR1,Lvl,1Fam,2Story,Gable,HdBoard,Plywood,None,TA,CBlock,TA,Gd,No,BLQ,TA,Y,SBrkr,TA,TA,Attchd,Unf,Y,No value,No value,WD,Normal,60,6,6,0,1,1,3,6,1,2
1278,17871,1967,1976,528,1680,1724,0,1724,480,0,0,42.0,42,20434.0,1,2,197900,RL,No value,IR1,Lvl,1Fam,SLvl,Gable,HdBoard,HdBoard,BrkFace,TA,CBlock,Gd,TA,Av,ALQ,Fa,Y,SBrkr,TA,Gd,Attchd,RFn,Y,No value,No value,WD,Normal,80,6,5,1,1,1,3,7,1,2
1279,9473,2002,2002,804,1128,1128,903,2031,577,0,211,6.0,6,12081.0,1,3,237000,RL,No value,Reg,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,No value,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,Gd,Attchd,RFn,Y,No value,No value,WD,Normal,60,8,5,1,2,1,3,7,1,2
1280,7500,1920,1950,0,698,698,430,1128,528,30,0,30.0,90,9156.0,0,1,68400,C (all),No value,Reg,Lvl,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,TA,CBlock,TA,TA,No,Unf,TA,Y,FuseA,TA,No value,Detchd,RFn,Y,No value,No value,COD,Abnorml,50,4,4,0,1,0,2,6,0,2
1281,9808,2002,2002,788,1573,1573,0,1573,544,0,72,7.0,7,12035.0,0,2,227000,RL,No value,IR1,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,No value,Attchd,RFn,Y,No value,No value,WD,Normal,20,7,5,1,2,0,3,6,0,2
1282,8049,1990,1990,1053,1309,1339,0,1339,484,0,58,16.0,16,9926.0,1,2,180000,RL,No value,IR1,Lvl,1Fam,1Story,Hip,HdBoard,HdBoard,BrkFace,TA,CBlock,Gd,TA,No,ALQ,TA,Y,SBrkr,TA,TA,Attchd,Fin,Y,No value,No value,WD,Normal,20,7,5,1,2,0,2,6,1,2
1283,8800,1977,2008,532,1040,1040,0,1040,484,0,0,32.0,32,10324.0,0,2,150500,RL,No value,IR1,Lvl,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,CBlock,Gd,TA,Mn,LwQ,TA,Y,SBrkr,Gd,No value,Detchd,Unf,Y,No value,No value,WD,Normal,20,5,7,0,2,0,3,5,0,2
1284,9400,1971,1971,0,912,912,912,1824,0,128,0,,39,11224.0,0,4,139000,RL,No value,Reg,Low,Duplex,2Story,Mansard,MetalSd,Wd Shng,None,TA,CBlock,TA,TA,Av,Unf,TA,Y,SBrkr,TA,No value,No value,No value,Y,No value,No value,WD,Normal,90,6,5,0,2,2,4,8,0,0
1285,9638,1919,1990,0,804,1699,748,2447,336,272,0,41.0,91,12421.0,1,2,169000,RL,No value,Reg,Lvl,1Fam,1.5Fin,Gable,Wd Sdng,Wd Shng,None,TA,PConc,TA,TA,No,Unf,Ex,Y,SBrkr,Gd,Gd,Detchd,Unf,Y,No value,No value,WD,Normal,50,6,7,0,2,0,4,10,1,1
1286,6000,1939,1950,0,780,825,587,1412,280,45,0,70.0,70,7692.0,1,1,132500,RM,No value,Reg,Lvl,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,TA,CBlock,TA,TA,No,Unf,Ex,Y,FuseF,TA,Gd,Detchd,Unf,Y,No value,No value,WD,Normal,50,6,6,0,1,0,4,6,1,1
1287,9790,1963,1963,569,1328,1328,0,1328,528,0,26,47.0,47,12097.0,1,2,143000,RL,No value,Reg,Lvl,1Fam,1Story,Hip,HdBoard,HdBoard,BrkFace,TA,CBlock,TA,TA,No,ALQ,TA,Y,SBrkr,TA,Gd,Attchd,Unf,Y,No value,No value,WD,Normal,20,6,5,1,1,1,3,6,2,2
1288,36500,1964,1964,812,1624,1582,0,1582,390,168,198,42.0,42,39093.0,0,2,190000,RL,No value,IR1,Low,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,BrkCmn,TA,CBlock,TA,TA,Av,Rec,Fa,Y,SBrkr,TA,No value,Attchd,Unf,N,No value,No value,WD,Normal,20,5,5,0,2,0,4,7,0,2
1289,5664,2000,2000,1158,1501,1659,0,1659,499,212,59,9.0,9,7822.0,1,2,278000,RL,No value,IR1,Lvl,TwnhsE,1Story,Gable,CemntBd,CmentBd,None,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Ex,Ex,Attchd,Fin,Y,No value,No value,WD,Normal,120,8,5,1,2,0,2,5,1,2
1290,11065,2006,2006,0,1085,1120,850,1970,753,177,74,0.0,0,14576.0,1,3,281000,RL,No value,IR1,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,Stone,Gd,PConc,Gd,TA,Mn,Unf,Ex,Y,SBrkr,Ex,Gd,BuiltIn,Fin,Y,No value,No value,New,Partial,60,8,5,0,2,1,3,8,1,3
1291,14112,1964,1964,1014,1152,1152,0,1152,484,227,0,46.0,46,15834.0,1,1,180500,RL,No value,IR1,Lvl,1Fam,SLvl,Hip,Wd Sdng,HdBoard,BrkFace,TA,PConc,TA,TA,Av,GLQ,TA,Y,SBrkr,TA,Gd,Attchd,RFn,Y,No value,No value,WD,Normal,80,5,7,1,1,0,3,6,1,2
1292,1680,1972,1972,231,630,630,672,1302,264,185,0,37.0,37,3514.0,0,3,119500,RM,No value,Reg,Lvl,Twnhs,2Story,Gable,CemntBd,CmentBd,BrkFace,TA,CBlock,TA,TA,No,ALQ,TA,Y,SBrkr,TA,No value,Detchd,Unf,Y,No value,No value,WD,Normal,160,5,7,0,2,1,3,6,0,1
1293,6600,1892,1965,0,994,1378,994,2372,432,0,287,24.0,117,9404.0,0,2,107500,RM,No value,Reg,Lvl,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,None,TA,Stone,TA,TA,No,Unf,TA,N,SBrkr,TA,No value,Attchd,RFn,Y,No value,No value,WD,Normal,70,5,4,0,2,0,4,11,0,1
1294,10140,1976,1976,194,832,832,832,1664,528,0,28,30.0,30,12332.0,1,3,162900,RL,No value,Reg,Lvl,1Fam,2Story,Gable,HdBoard,HdBoard,None,TA,PConc,Gd,TA,No,GLQ,TA,Y,SBrkr,TA,TA,Attchd,RFn,Y,No value,GdWo,WD,Normal,60,7,5,0,2,1,4,8,1,2
1295,8172,1955,1990,167,864,864,0,864,572,0,0,49.0,51,9608.0,0,1,115000,RL,No value,Reg,Lvl,1Fam,1Story,Hip,WdShing,Plywood,None,TA,CBlock,TA,TA,No,Rec,TA,Y,SBrkr,TA,No value,Detchd,Unf,N,No value,No value,WD,Normal,20,5,7,1,1,0,2,5,0,2
1296,8400,1968,1968,1016,1052,1052,0,1052,288,356,0,38.0,38,9908.0,0,2,138500,RL,No value,Reg,Lvl,1Fam,1Story,Hip,HdBoard,HdBoard,BrkFace,TA,CBlock,TA,TA,Av,BLQ,Gd,Y,SBrkr,TA,No value,Attchd,RFn,Y,No value,GdWo,WD,Normal,20,5,5,1,1,1,3,5,0,1
1297,8700,1963,1963,776,1120,1128,0,1128,525,192,20,45.0,45,10501.0,0,2,155000,RL,No value,Reg,Lvl,1Fam,1Story,Hip,MetalSd,MetalSd,BrkFace,TA,CBlock,TA,TA,Mn,ALQ,Gd,Y,SBrkr,TA,No value,Attchd,RFn,Y,No value,MnPrv,WD,Normal,20,5,6,1,2,0,3,6,0,2
1298,3675,2005,2006,547,547,1072,0,1072,525,0,44,1.0,1,5354.0,0,2,140000,RM,No value,Reg,Lvl,TwnhsE,SFoyer,Gable,VinylSd,VinylSd,BrkFace,TA,PConc,Gd,TA,Gd,GLQ,Gd,Y,SBrkr,TA,No value,Basment,Fin,Y,No value,No value,New,Partial,180,6,5,1,2,0,2,5,0,2
1299,63887,2008,2008,5644,6110,4692,950,5642,1418,214,292,0.0,0,72223.0,1,3,160000,RL,No value,IR3,Bnk,1Fam,2Story,Hip,Stucco,Stucco,Stone,Ex,PConc,Ex,TA,Gd,GLQ,Ex,Y,SBrkr,Ex,Gd,Attchd,Fin,Y,Gd,No value,New,Partial,60,10,5,2,2,1,3,12,3,2
1300,7500,1959,1994,340,1246,1246,0,1246,305,218,0,51.0,51,9051.0,0,2,154000,RL,No value,Reg,Lvl,1Fam,1Story,Hip,BrkFace,BrkFace,None,TA,CBlock,TA,TA,No,LwQ,Ex,Y,SBrkr,Gd,No value,Attchd,RFn,Y,No value,GdPrv,WD,Normal,20,5,7,1,1,1,3,6,0,1
1301,10762,1999,1999,694,978,1005,978,1983,490,0,0,10.0,10,13579.0,1,3,225000,RL,No value,IR1,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,TA,Attchd,Fin,Y,No value,No value,WD,Normal,60,7,5,0,2,1,3,9,1,2
1302,7500,1942,1950,547,771,753,741,1494,213,0,0,67.0,67,9207.0,1,1,177500,RL,No value,IR1,Bnk,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,None,TA,CBlock,TA,TA,No,BLQ,Fa,Y,SBrkr,Gd,Gd,Attchd,Unf,P,No value,No value,WD,Normal,70,6,7,0,1,0,3,7,2,1
1303,10120,1994,1994,740,1165,1203,1323,2526,844,309,78,12.0,12,13881.0,1,3,290000,RL,No value,Reg,Lvl,1Fam,2Story,Hip,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,TA,Attchd,RFn,Y,No value,No value,WD,Normal,60,8,5,1,2,1,4,8,1,3
1304,8688,2005,2005,0,1616,1616,0,1616,834,208,59,1.0,1,11366.0,0,2,232000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,Av,Unf,Ex,Y,SBrkr,Gd,No value,Attchd,RFn,Y,No value,No value,WD,Normal,20,7,5,0,2,0,3,7,0,3
1305,3363,2004,2004,0,976,976,732,1708,380,0,40,2.0,2,5568.0,0,2,130000,RM,No value,Reg,Lvl,TwnhsE,2Story,Gable,VinylSd,VinylSd,Stone,Gd,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,No value,Detchd,Unf,Y,No value,No value,WD,Normal,160,7,5,0,2,0,3,7,0,2
1306,13173,2006,2007,1572,1652,1652,0,1652,840,404,102,3.0,3,15965.0,1,2,325000,RL,No value,IR1,Lvl,1Fam,1Story,Hip,VinylSd,VinylSd,Stone,Gd,PConc,Ex,TA,No,GLQ,Ex,Y,SBrkr,Ex,Ex,Attchd,Fin,Y,No value,No value,WD,Normal,20,9,5,1,2,0,2,6,2,2
1307,6955,2005,2006,0,1368,1368,0,1368,474,132,35,1.0,1,8891.0,1,2,202500,RL,No value,IR1,Lvl,TwnhsE,1Story,Gable,VinylSd,VinylSd,Stone,Gd,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Gd,Attchd,RFn,Y,No value,No value,New,Partial,120,7,5,0,2,0,2,6,1,2
1308,8072,1994,1995,746,990,990,0,990,480,0,64,9.0,15,9542.0,0,1,138000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,PConc,Gd,Gd,No,ALQ,Ex,Y,SBrkr,TA,No value,Detchd,Unf,Y,No value,No value,WD,Normal,20,5,5,1,1,0,3,5,0,2
1309,12000,1948,2005,144,924,1122,0,1122,528,0,36,60.0,60,13650.0,0,1,147000,RM,No value,Reg,Lvl,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,CBlock,TA,TA,No,GLQ,Ex,Y,SBrkr,Gd,No value,Attchd,Unf,Y,No value,GdWo,WD,Normal,20,5,7,1,1,0,2,6,0,2
1310,7153,1991,1991,1200,1278,1294,0,1294,496,112,51,17.0,17,9031.0,0,2,179200,RL,No value,Reg,Lvl,1Fam,1Story,Gable,HdBoard,HdBoard,BrkFace,TA,CBlock,Gd,TA,No,GLQ,Gd,Y,SBrkr,Gd,No value,Attchd,RFn,Y,No value,GdWo,WD,Normal,20,6,5,1,2,0,3,6,0,2
1311,17500,1959,2002,1406,1902,1902,0,1902,567,0,207,51.0,51,19969.0,1,2,335000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,BrkFace,HdBoard,None,Gd,PConc,Gd,TA,Av,GLQ,TA,Y,SBrkr,Ex,TA,Attchd,Fin,Y,No value,No value,WD,Normal,20,7,8,1,2,0,3,7,2,2
1312,8814,2005,2007,925,1274,1274,0,1274,508,264,98,2.0,2,10676.0,0,2,203000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,No value,Attchd,RFn,Y,No value,No value,New,Partial,20,7,5,1,2,0,3,6,0,2
1313,9572,1990,1990,482,1453,1453,1357,2810,750,500,0,17.0,17,13468.0,1,3,302000,RL,No value,IR1,Lvl,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,BrkFace,Gd,PConc,Ex,TA,No,GLQ,Ex,Y,SBrkr,Gd,Ex,Attchd,RFn,Y,No value,No value,WD,Normal,60,8,5,0,2,1,4,9,1,2
1314,14774,1999,1999,0,1393,1422,1177,2599,779,668,30,11.0,11,18317.0,1,3,333168,RL,No value,IR1,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,TA,BuiltIn,Fin,Y,No value,No value,WD,Normal,60,9,5,0,2,1,4,10,1,3
1315,8190,1954,1954,732,948,948,0,948,280,0,36,51.0,53,9418.0,1,1,119000,RL,No value,Reg,Lvl,1Fam,1Story,Hip,Wd Sdng,Wd Sdng,None,TA,CBlock,TA,TA,No,Rec,Ex,Y,SBrkr,TA,TA,Detchd,Unf,Y,No value,No value,WD,Normal,20,4,6,1,1,0,3,5,1,1
1316,11075,1969,1969,500,952,1092,1020,2112,576,280,0,39.0,39,13763.0,1,3,206900,RL,No value,Reg,Lvl,1Fam,2Story,Gable,HdBoard,HdBoard,None,TA,CBlock,Fa,TA,Mn,ALQ,TA,Y,SBrkr,TA,Gd,Attchd,Unf,Y,No value,No value,WD,Normal,60,6,5,0,2,1,4,9,2,2
1317,10226,2008,2008,0,1622,1630,0,1630,860,172,42,1.0,1,12986.0,1,2,295493,RL,No value,IR1,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,Stone,Gd,PConc,Ex,TA,Gd,Unf,Ex,Y,SBrkr,Ex,Gd,Attchd,RFn,Y,No value,No value,WD,Normal,20,8,5,1,2,0,3,8,1,3
1318,4230,2006,2007,0,1352,1352,0,1352,466,0,241,1.0,1,6048.0,1,2,208900,FV,Pave,Reg,Lvl,TwnhsE,1Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Ex,Gd,No,Unf,Ex,Y,SBrkr,Gd,Gd,Attchd,RFn,Y,No value,No value,New,Partial,120,7,5,0,2,0,2,5,1,2
1319,14781,2001,2002,0,1753,1787,0,1787,748,198,150,5.0,5,17494.0,1,2,275000,RL,No value,IR2,Lvl,1Fam,1Story,Hip,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,Gd,Unf,Ex,Y,SBrkr,Gd,TA,Attchd,RFn,Y,No value,No value,WD,Normal,20,8,5,0,2,0,3,7,1,3
1320,10215,1954,1954,492,864,948,0,948,248,0,0,53.0,53,11543.0,0,1,111000,RL,No value,Reg,Bnk,1Fam,1Story,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,PConc,TA,TA,No,ALQ,Ex,Y,SBrkr,TA,No value,Attchd,Unf,Y,No value,No value,WD,Normal,20,4,5,0,1,0,3,5,0,1
1321,8400,1957,1957,189,1478,1478,0,1478,442,114,0,52.0,52,10320.0,1,2,156500,RL,No value,Reg,Lvl,1Fam,1Story,Hip,BrkFace,BrkFace,None,TA,CBlock,TA,TA,No,ALQ,Gd,Y,SBrkr,TA,Gd,Attchd,RFn,Y,No value,No value,WD,Normal,20,6,3,1,1,1,3,6,2,2
1322,6627,1949,1950,0,0,720,0,720,287,0,0,53.0,59,7634.0,0,1,72500,RL,No value,IR1,Lvl,1Fam,1Story,Hip,VinylSd,VinylSd,None,TA,CBlock,No value,No value,No value,No value,TA,N,SBrkr,TA,No value,Detchd,Unf,Y,No value,No value,WD,Normal,20,3,6,0,1,0,2,4,0,1
1323,10186,1992,1992,674,750,1061,862,1923,564,240,39,18.0,18,12673.0,1,3,190000,RL,No value,IR1,Lvl,1Fam,2Story,Gable,HdBoard,HdBoard,None,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,TA,Attchd,RFn,Y,No value,No value,WD,Normal,60,7,5,1,2,1,3,8,1,2
1324,5330,1940,1950,280,420,708,0,708,0,164,0,,69,6038.0,0,1,82500,RL,No value,Reg,HLS,1Fam,1Story,Hip,VinylSd,VinylSd,None,Fa,CBlock,TA,TA,No,LwQ,Gd,Y,SBrkr,Fa,No value,No value,No value,Y,No value,No value,WD,Normal,30,4,7,0,1,0,2,5,0,0
1325,9986,2006,2007,0,1795,1795,0,1795,895,0,49,0.0,1,13104.0,1,2,147000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,PConc,Ex,TA,Av,Unf,Ex,Y,SBrkr,Gd,Gd,Attchd,RFn,Y,No value,No value,New,Partial,20,8,5,0,2,0,2,7,1,3
1326,3636,1922,1950,0,796,796,0,796,0,0,0,,86,4432.0,0,1,55000,RM,No value,Reg,Lvl,1Fam,1Story,Gable,AsbShng,AsbShng,None,TA,BrkTil,TA,Fa,No,Unf,Fa,N,SBrkr,TA,No value,No value,No value,N,No value,MnPrv,WD,Normal,30,4,4,0,1,0,2,5,0,0
1327,4270,1931,2006,544,544,774,0,774,0,0,0,,76,5044.0,0,1,79000,RH,No value,Reg,Bnk,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,BrkTil,TA,TA,No,Rec,Ex,Y,SBrkr,Gd,No value,No value,No value,Y,No value,No value,WD,Normal,30,3,6,0,1,0,3,6,0,0
1328,6600,1982,2008,641,816,816,0,816,264,0,0,26.0,26,7680.0,1,1,130500,RL,No value,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,CBlock,TA,TA,No,ALQ,Ex,Y,SBrkr,Gd,Ex,Attchd,Unf,Y,No value,MnPrv,WD,Normal,20,5,9,0,1,0,3,5,1,1
1329,10440,1920,1950,493,1510,1584,1208,2792,520,0,547,88.0,88,13752.0,1,2,256000,RM,Grvl,Reg,Lvl,1Fam,1.5Fin,Gable,BrkFace,Wd Sdng,None,Gd,BrkTil,Gd,TA,No,LwQ,Ex,Y,SBrkr,TA,TA,Detchd,Unf,Y,No value,MnPrv,WD,Normal,50,6,7,0,2,0,5,8,2,2
1330,9084,1998,1998,0,935,955,677,1632,462,0,28,8.0,8,11178.0,1,3,176500,RL,No value,IR1,Lvl,1Fam,2Story,Hip,VinylSd,VinylSd,None,TA,PConc,Gd,TA,No,Unf,Gd,Y,SBrkr,TA,TA,Attchd,Fin,Y,No value,No value,WD,Normal,60,7,5,0,2,1,3,8,1,2
1331,10000,2006,2006,0,1588,1588,0,1588,825,144,45,1.0,1,12823.0,1,2,227000,RL,No value,Reg,Lvl,1Fam,1Story,Hip,VinylSd,VinylSd,Stone,Gd,PConc,Gd,Gd,Av,Unf,Ex,Y,SBrkr,Gd,Gd,Attchd,RFn,Y,No value,No value,WD,Normal,20,8,5,0,2,0,3,7,1,3
1332,10780,1976,1976,483,911,954,0,954,576,0,0,30.0,30,12310.0,0,1,132500,RL,No value,IR1,Lvl,1Fam,SLvl,Gable,MetalSd,MetalSd,None,TA,CBlock,TA,TA,Av,ALQ,Gd,Y,SBrkr,TA,No value,Detchd,Unf,Y,No value,No value,WD,Normal,80,5,5,0,1,0,3,6,0,2
